Index,timestamp (s),[24Mg]+ (g),[25Mg]+ (g),[27Al]+ (g),[28Si]+ (g),[29Si]+ (g),[44Ca]+ (g),[45Sc]+ (g),[46Ti]+ (g),[47Ti] (g),[48Ti]+ (g),[49Ti]+ (g),[51V] (g),[52Cr]+ (g),[53Cr]+ (g),[54Fe]+ (g),[55Mn]+ (g),[56Fe]+ (g),[57Fe]+ (g),[58Ni]+ (g),[59Co]+ (g),[60Ni]+ (g),[63Cu]+ (g),[64Zn]+ (g),[65Cu]+ (g),[66Zn]+ (g),[67Zn]+ (g),[68Zn]+ (g),[69Ga]+ (g),[71Ga]+ (g),[72Ge]+ (g),[75As]+ (g),[78Se]+ (g),[80Se]+ (g),[85Rb]+ (g),[88Sr]+ (g),[89Y]+ (g),[90Zr]+ (g),[93Nb]+ (g),[94Zr]+ (g),[96Mo]+ (g),[98Mo]+ (g),[102Ru]+ (g),[103Rh]+ (g),[106Pd]+ (g),[107Ag]+ (g),[108Pd]+ (g),[109Ag]+ (g),[112Cd]+ (g),[114Cd]+ (g),[115In]+ (g),[118Sn]+ (g),[120Sn]+ (g),[121Sb]+ (g),[123Sb]+ (g),[128Te]+ (g),[130Te]+ (g),[133Cs]+ (g),[137Ba]+ (g),[138Ba]+ (g),[139La]+ (g),[140Ce]+ (g),[141Pr]+ (g),[142Nd]+ (g),[142Ce]+ (g),[144Nd]+ (g),[151Eu]+ (g),[152Sm]+ (g),[153Eu]+ (g),[154Sm]+ (g),[156Gd]+ (g),[158Gd]+ (g),[159Tb]+ (g),[162Dy]+ (g),[164Dy]+ (g),[165Ho]+ (g),[166Er]+ (g),[168Er]+ (g),[169Tm]+ (g),[174Yb]+ (g),[175Lu]+ (g),[180Hf]+ (g),[181Ta]+ (g),[185Re]+ (g),[190Os]+ (g),[192Pt]+ (g),[192Os]+ (g),[193Ir]+ (g),[194Pt]+ (g),[195Pt]+ (g),[196Pt]+ (g),[197Au]+ (g),[198Pt]+ (g),[200Hg]+ (g),[202Hg]+ (g),[206Pb]+ (g),[208Pb]+ (g),[209Bi]+ (g),[238U]+ (g)
66322,132.624225918679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12002019508142E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66325,132.630207368887,,,8.40787455099231E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66341,132.66224027689,,,,,,1.12536922071715E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66368,132.716238449047,,,5.21727006405197E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39812718469488E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66378,132.736261096552,3.6430340155053E-16,,1.80748357318138E-15,,,,,,,6.64953707187415E-17,,,,,,1.73599272488011E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66398,132.776211671401,,,,,,,,,,,,,,,,2.42681587592451E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66418,132.816253126405,,,3.77049420050183E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66423,132.826254210141,,,4.24156124106443E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66426,132.832193846944,,,1.78190934060667E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66434,132.848230140979,,,,,,,,,,,,,,,,4.78292020345129E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66437,132.854235484562,,,2.97157063753566E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66443,132.866188571629,2.18005458089217E-16,,2.43798589409567E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66481,132.942165234629,,,2.66406867118207E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66483,132.946169081462,,,,,,,,3.02696850799153E-16,,4.84454694709407E-16,3.3507015849582E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66504,132.988171073145,,,2.44115757820892E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66509,132.998151250178,,,2.07222746995625E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66521,133.022179451186,,,2.39717656628307E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66530,133.040197615271,2.07513106962274E-16,,5.02202577976396E-15,4.96044894184156E-14,-8.60513207718448E-14,,,,,8.35150135514624E-17,,,,,8.41648096317808E-16,,,1.9125521573691E-15,,,,,,,,,,,,,,,,,1.29504587382227E-17,,,,,,,,,,,,,,,,,,,,,,,,5.79695013961105E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66545,133.070170146424,,,2.50949109830709E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66576,133.132342412531,,,6.28820180563102E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66587,133.154375090134,,,8.10667940011085E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66599,133.178164357401,,,,,,,,,3.66944061054689E-16,4.64947437304329E-16,3.14729606790156E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66661,133.302183342393,,,2.45559579596737E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66688,133.356261301353,,,4.38238997034887E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66692,133.364397848572,2.35123230395573E-15,3.11342104834114E-15,1.65235285444483E-14,4.38473560951631E-14,-8.36227381954056E-14,1.68462974867052E-15,,1.37326699347241E-15,1.62014734166837E-15,1.64600523939674E-15,1.57457404040189E-15,,,,6.56731134643922E-15,8.82045077049391E-17,8.6662622769038E-15,1.22130340651565E-14,1.01142427910652E-16,,,,,,,,,,,,,,,3.60523111636173E-17,,,2.74211880199752E-17,,,,,,,,,,,,,,,,,,,,,7.04229032685494E-17,3.01989758142329E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66699,133.378179632093,4.06762344985682E-16,,6.40332388603922E-16,,,,,,,,,,,,5.17407652110356E-16,1.73554956921389E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66704,133.388264769305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33767557473984E-17,7.90398534442376E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66734,133.448128338139,2.99784441095185E-16,,7.56131836445629E-16,,,,,,,,,,,,5.21065871248542E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66753,133.486235709842,,,,,,,,,,,,,,,,4.11931652548125E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66772,133.524117801161,,,,,,,,,3.09083369563836E-16,5.98771743766004E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66784,133.54818525557,,,2.46391139388076E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66788,133.556105909087,,,3.77642768785152E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66791,133.56217013277,,,1.08558786138723E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66800,133.580162696811,,,1.97222447140131E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66809,133.59808998074,,,5.24715621706377E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66814,133.608100024491,,,9.24649803631339E-16,,,,,,,5.15985493965696E-17,,,,,4.61833729879228E-16,1.30584250250651E-16,,1.55689897660451E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66823,133.626098135207,,,3.78234168788729E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66841,133.662135743378,,,2.23610893451092E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66843,133.666168176927,,,,8.72849001294198E-14,-4.87946038946556E-13,1.57641171092224E-15,,,,7.85143746109164E-17,,1.86959844967435E-17,,,2.78228918419086E-15,,3.81616639304623E-15,3.90567800808587E-15,,,,,,,,,,,,,,,,1.19823376296625E-17,,,,,,,,,,,,,,,,,,,,,,,7.99260004305967E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66846,133.672107813731,,,1.95383553602838E-15,8.77539626201747E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66849,133.678084997265,,,,,,,,,,3.16010866564892E-16,3.61602255559753E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66866,133.712101055319,3.42664237348321E-16,,7.66028254482261E-16,3.95910043600892E-15,,,,,,6.17958278834274E-17,,,,,1.22091349980486E-15,,,1.8887725868978E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66868,133.716097648807,,,2.87328464498831E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66873,133.726126465923,3.85505773029815E-16,,2.59813205611901E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66876,133.732169356236,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54283805287201E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66882,133.744107083276,,,4.84624024000867E-16,,,,,,,,,,,,8.12681905937405E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66923,133.826107436557,,,,,,,,,4.07184769075479E-16,3.51801145171897E-16,5.27877084098825E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80599992010215E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66935,133.850088704151,,,3.59364802488736E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66949,133.878175365419,,,7.3610912498298E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66956,133.892223816062,,,,,,,,,,6.85410081923319E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66971,133.922171173839,3.73218923474814E-16,6.5852484689797E-16,2.81221393448911E-15,1.04106264998042E-14,,,,,,,,,,,7.3435886753708E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67003,133.986129469661,,,4.03352419183425E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67014,134.008085347132,,,3.23605434190645E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67019,134.018141470961,,,5.45617557418331E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67034,134.048714749806,,,3.07648818488708E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67061,134.102032814136,,,2.25720974418184E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67076,134.13205270537,1.77381837093795E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67087,134.154031196213,8.91406441368133E-16,1.02633488285778E-15,4.27269263808967E-16,3.0781509420363E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67111,134.202042798153,,,,,,,,,,1.01085455406549E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67116,134.212029375197,,,,,,,,,,,,,,,1.48771572339102E-15,6.08378003093673E-17,,1.77325442402819E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67122,134.224072915751,,,1.88653291366365E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67129,134.238063766295,,,,,,,,,,,,,,,,,,,,,,,,,9.08401077750863E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67131,134.242054386439,3.21828460760854E-16,,5.99346381291756E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67148,134.276046124452,,,2.4055787574299E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67152,134.284099044862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50561276750539E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67156,134.292040178415,,,5.5965457879848E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67158,134.296059385275,,,2.5960405788952E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67173,134.326053676465,,,8.73372157585082E-16,3.83960824139854E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67198,134.376036908436,,,,,,,,,,,,,,,,2.92945264809689E-17,,,,,,,,,,,,,,,,5.72213661069296E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67202,134.384084708838,,,2.30428094340041E-16,6.51621779685304E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67211,134.402089646233,1.35542002593955E-15,1.32767894626156E-15,1.31283353837485E-14,3.05755028248253E-14,-5.20274564042106E-14,,,,,1.21830602019436E-16,,2.442511605276E-17,,,2.9060558172802E-15,,,2.74425166607605E-15,,,,,,,,,,,,,,,,1.54593411576511E-17,,,,,,,,,,,,,,,,,,,,,,,,5.76922747484407E-17,4.3526980664178E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67243,134.466069275425,4.13357085441787E-16,6.08666144624681E-16,9.47241898050202E-16,,,,,,,5.19657060838847E-17,,,,,1.4269554518059E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67246,134.472169765836,6.14201146400718E-16,,1.02208177318905E-15,5.17887373296244E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67249,134.47825020288,,,3.83415741453825E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67273,134.52600964439,,,1.51208581461799E-15,5.88888609268971E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70214319200233E-16,2.03208896141446E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67283,134.546126585389,1.73143548560248E-16,,1.13883098245621E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67307,134.594046453839,,,,,,,,,,,,,,,,,,,,,,,,,7.5181710097222E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67312,134.604050097579,,,9.71761300128101E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67322,134.624016851655,,,,,,1.01122274506875E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67345,134.670044023542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66651141203007E-17,,,,,,,,,,,,,,
67359,134.697995857913,2.10381238620484E-16,,2.67560314780347E-16,,,,,,,,,,,,4.25242764455272E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67368,134.716060102076,2.46728843517882E-15,2.02297795916118E-15,1.51999428536659E-15,8.07410781209954E-15,,,,,,,,,,,7.38351267869435E-16,2.6444538394387E-17,,2.02164337519108E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67398,134.776018817739,,,2.12711519178512E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67401,134.781984054586,,,2.1713301618457E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67410,134.800014165358,,,3.79680105239805E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67415,134.81001567576,,,2.58751189509373E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67424,134.828059866555,1.01826339394333E-15,6.68850858200692E-16,1.08299439821693E-14,3.25177001766601E-14,-8.46692090175028E-14,,,,,,,,,,6.70756192605039E-16,3.41383233444284E-17,,,,,,,,,,,,,,,,,,2.35515157202742E-17,,,,,,,,,,,,,,,,,,,,,,,,5.54320477176669E-17,4.17893761457659E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67428,134.836120466979,,,5.48442678052413E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67444,134.86797844135,,,6.24009634892818E-16,3.48561344714015E-15,,,,,,,,,,,1.35090405658621E-15,,3.57327662808962E-15,1.52355205836202E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67467,134.91409180005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47488693896955E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67471,134.922066640327,,,6.12495010238418E-15,1.3353300513067E-14,,4.10005146617808E-15,,,,8.51118358306474E-17,,,,,2.57692198479595E-15,7.33675279973159E-17,,3.88073907810927E-15,,,,,,,,,,,,,,,,,1.99024571351213E-17,,,,,,,,,,,,,,,,,,,,,,,,,,6.32122975480634E-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67493,134.966055622068,,,9.03697155187701E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67508,134.996127140057,,,,,,,,,,5.25170074353642E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67529,135.037966144796,1.83324010793261E-15,1.18111159024566E-15,2.07512075075456E-14,5.5345729259416E-14,-8.11920252063428E-14,,,4.01581800886074E-16,5.17558008048158E-16,5.01612857551355E-16,,3.96044753934581E-17,,,1.68489585339251E-15,,3.38239175253885E-15,2.20634908736028E-15,,,,,,,,,,2.61860842122522E-17,,,,,,8.79558249611987E-17,,,,1.01960873108715E-17,,,,,,,,,,,,,,,,,,,,1.38567844815073E-16,1.74928760665514E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67534,135.048021841957,,,2.19641033612983E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67537,135.053949532074,,,,,,,,,,,,,,,,3.60819720746441E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
